Wavelength(nm),Slot0Ch1,Slot0Ch3
1514.3,0.013869999907910824,35.12076187133789
1514.4,0.014960000291466713,39.019771575927734
1514.5,0.016839999705553055,65.90653991699219
1514.6,0.01752999983727932,38.45145034790039
1514.7,0.017999999225139618,38.207130432128906
1514.8,0.022360000759363174,42.07162094116211
1514.9,0.025180000811815262,15.692959785461426
1515.0,0.02996000088751316,40.331451416015625
1515.1,0.02638999931514263,67.21420288085938
1515.2,0.019999999552965164,62.350608825683594
1515.3,0.014399999752640724,32.674930572509766
1515.4,0.009139999747276306,12.230990409851074
1515.5,0.00749000022187829,40.825279235839844
1515.6,0.007110000122338533,64.91219329833984
1515.7,0.004040000028908253,64.44577026367188
1515.8,0.002859999891370535,63.6688117980957
1515.9,0.0008900000248104334,57.195369720458984
1516.0,0.006819999776780605,31.908870697021484
1516.1,0.011909999884665012,6.901780128479004
1516.2,0.018719999119639397,1.0755200386047363
1516.3,0.02338000014424324,3.4120500087738037
1516.4,0.017340000718832016,29.43623924255371
1516.5,0.02043999917805195,22.13913917541504
1516.6,0.032760001718997955,2.2413299083709717
1516.7,0.03280999884009361,1.048699975013733
1516.8,0.033240001648664474,1.9827799797058105
1516.9,0.030060000717639923,4.4989399909973145
1517.0,0.027550000697374344,36.7446403503418
1517.1,0.018650000914931297,64.48432922363281
1517.2,0.012090000323951244,57.366241455078125
1517.3,0.007910000160336494,37.67026138305664
1517.4,0.006479999981820583,44.90399169921875
1517.5,0.005779999773949385,64.87576293945312
1517.6,0.00803999975323677,60.336448669433594
1517.7,0.008670000359416008,28.98134994506836
1517.8,0.003539999946951866,9.096819877624512
1517.9,0.0042500002309679985,9.121809959411621
1518.0,0.0023300000466406345,3.1789000034332275
1518.1,0.0031399999279528856,3.1128199100494385
1518.2,0.007400000002235174,6.728879928588867
1518.3,0.00171999994199723,8.152959823608398
1518.4,0.0008399999933317304,6.577169895172119
1518.5,0.0008500000112690032,5.133699893951416
1518.6,0.003980000037699938,5.684490203857422
1518.7,0.013290000148117542,6.537879943847656
1518.8,0.01360000018030405,13.324999809265137
1518.9,0.01656999997794628,44.088111877441406
1519.0,0.019659999758005142,65.74224853515625
1519.1,0.02239999920129776,62.36484146118164
1519.2,0.01964000053703785,34.59566879272461
1519.3,0.01358999963849783,32.42628860473633
1519.4,0.0036299999337643385,27.51428985595703
1519.5,-0.0009200000204145908,15.375040054321289
1519.6,0.0009899999713525176,44.79961013793945
1519.7,-0.002300000051036477,59.191471099853516
1519.8,-0.005049999803304672,35.435420989990234
1519.9,-0.008969999849796295,42.77566909790039
1520.0,-0.008860000409185886,52.63494110107422
1520.1,-0.007259999867528677,33.29310989379883
1520.2,-0.0101500004529953,43.76348114013672
1520.3,-0.008589999750256538,55.132789611816406
1520.4,-0.006560000125318766,26.899320602416992
1520.5,-0.005669999867677689,3.590909957885742
1520.6,0.005309999920427799,3.8419699668884277
1520.7,0.015690000727772713,10.93822956085205
1520.8,0.02493000030517578,33.23482894897461
1520.9,0.02686000056564808,24.266979217529297
1521.0,0.031980000436306,11.521860122680664
1521.1,0.03092999942600727,38.64522933959961
1521.2,0.030050000175833702,62.87710189819336
1521.3,0.03084000013768673,57.8944091796875
1521.4,0.024769999086856842,28.28097915649414
1521.5,0.027979999780654907,6.545599937438965
1521.6,0.019209999591112137,6.522799968719482
1521.7,0.021490000188350677,5.968130111694336
1521.8,0.01600000075995922,9.666760444641113
1521.9,0.016030000522732735,33.948360443115234
1522.0,0.01508999988436699,32.24824142456055
1522.1,0.010579999536275864,12.284049987792969
1522.2,0.01221999991685152,41.364601135253906
1522.3,0.01432000007480383,65.15782165527344
1522.4,0.019910000264644623,55.797969818115234
1522.5,0.02558000013232231,26.042299270629883
1522.6,0.02604999952018261,3.472939968109131
1522.7,0.027650000527501106,5.614329814910889
1522.8,0.02411000058054924,13.254989624023438
1522.9,0.020500000566244125,43.59518051147461
1523.0,0.01703999936580658,66.67166137695312
1523.1,0.01800999976694584,66.13748168945312
1523.2,0.01964000053703785,56.76873016357422
1523.3,0.020999999716877937,28.18490982055664
1523.4,0.020810000598430634,5.030340194702148
1523.5,0.019530000165104866,5.086269855499268
1523.6,0.017190000042319298,4.186870098114014
1523.7,0.017100000753998756,3.062299966812134
1523.8,0.013170000165700912,3.381160020828247
1523.9,0.012690000236034393,2.7517199516296387
1524.0,0.012600000016391277,1.8932499885559082
1524.1,0.018079999834299088,1.0756200551986694
1524.2,0.016759999096393585,9.354430198669434
1524.3,0.016580000519752502,32.626251220703125
1524.4,0.017349999397993088,29.439760208129883
1524.5,0.020179999992251396,6.577600002288818
1524.6,0.022089999169111252,36.86840057373047
1524.7,0.0225600004196167,63.73033905029297
1524.8,0.01916000060737133,64.76484680175781
1524.9,0.01906999945640564,65.87210845947266
1525.0,0.028550000861287117,65.94584655761719
1525.1,0.028950000181794167,58.71940994262695
1525.2,0.02834000065922737,29.16254997253418
1525.3,0.028850000351667404,7.398690223693848
1525.4,0.02686999924480915,21.161489486694336
1525.5,0.027079999446868896,46.018680572509766
1525.6,0.022679999470710754,64.09487915039062
1525.7,0.020800000056624413,63.003440856933594
1525.8,0.0206300001591444,62.199710845947266
1525.9,0.02597999945282936,62.019989013671875
1526.0,0.023730000481009483,62.6617317199707
1526.1,0.02280000038444996,62.84471893310547
1526.2,0.019829999655485153,56.54645919799805
1526.3,0.011900000274181366,35.63768005371094
1526.4,0.009750000201165676,34.64752960205078
1526.5,0.009340000338852406,22.090269088745117
1526.6,0.004600000102072954,3.5183498859405518
1526.7,0.00827999971807003,15.251059532165527
1526.8,0.011509999632835388,42.50617980957031
1526.9,0.004470000043511391,61.67753982543945
1527.0,0.013620000332593918,55.78097915649414
1527.1,0.007060000207275152,33.0956916809082
1527.2,0.009610000066459179,42.29304885864258
1527.3,0.007679999805986881,60.11220932006836
1527.4,0.013120000250637531,58.967411041259766
1527.5,0.01107999961823225,58.327110290527344
1527.6,0.0015899999998509884,58.0152702331543
1527.7,-0.002219999907538295,61.70988082885742
1527.8,0.009960000403225422,63.57014083862305
1527.9,-0.003220000071451068,61.22739028930664
1528.0,0.0016599999507889152,47.10184860229492
1528.1,0.0007999999797903001,-0.7323799729347229
1528.2,0.003539999946951866,-23.239980697631836
1528.3,4.999999873689376e-05,5.690100193023682
1528.4,-0.006630000192672014,32.937110900878906
1528.5,-0.018149999901652336,29.02252960205078
1528.6,-0.00949000008404255,31.23147964477539
1528.7,-0.012489999644458294,24.82478904724121
1528.8,-0.012140000239014626,-0.08886999636888504
1528.9,-0.006899999920278788,-1.0339000225067139
1529.0,0.0007600000244565308,7.052000045776367
1529.1,0.009290000423789024,39.094329833984375
1529.2,0.009680000133812428,57.277801513671875
1529.3,0.020309999585151672,28.108440399169922
1529.4,0.020549999549984932,-4.3855299949646
1529.5,0.018719999119639397,-31.907669067382812
1529.6,0.02355000004172325,-25.191749572753906
1529.7,0.015860000625252724,-0.6929699778556824
1529.8,0.02095000073313713,4.859039783477783
1529.9,0.018290000036358833,4.092319965362549
1530.0,0.022019999101758003,-0.26399001479148865
1530.1,0.02508999966084957,-3.773289918899536
1530.2,0.027869999408721924,-5.920340061187744
1530.3,0.03068999946117401,-2.8302199840545654
1530.4,0.03133000060915947,-0.10446999967098236
1530.5,0.03443000093102455,-1.011330008506775
1530.6,0.027720000594854355,-3.281450033187866
1530.7,0.02776999957859516,4.281670093536377
1530.8,0.01792999915778637,26.000659942626953
1530.9,0.015690000727772713,18.46544075012207
1531.0,0.010900000110268593,-9.530070304870605
1531.1,0.015370000153779984,-36.26108169555664
1531.2,0.020500000566244125,-56.1573486328125
1531.3,0.02019999921321869,-30.061670303344727
1531.4,0.020829999819397926,-26.706689834594727
1531.5,0.02677999995648861,-16.837539672851562
1531.6,0.028829999268054962,4.769169807434082
1531.7,0.026920000091195107,4.801790237426758
1531.8,0.021709999069571495,11.294429779052734
1531.9,0.02101000025868416,33.5813102722168
1532.0,0.02428000047802925,21.938640594482422
1532.1,0.0266100000590086,-6.2797698974609375
1532.2,0.027329999953508377,-4.26416015625
1532.3,0.035590000450611115,13.724809646606445
1532.4,0.04290999844670296,33.300048828125
1532.5,0.04441000148653984,33.837928771972656
1532.6,0.051169998943805695,31.67470932006836
1532.7,0.0435199998319149,22.693220138549805
1532.8,0.031279999762773514,-2.336009979248047
1532.9,0.028359999880194664,1.7081999778747559
1533.0,0.01745999976992607,3.007319927215576
1533.1,0.018969999626278877,1.8322499990463257
1533.2,0.017330000177025795,-10.820130348205566
1533.3,0.023010000586509705,-32.4934196472168
1533.4,0.01785999909043312,-26.406269073486328
1533.5,0.020190000534057617,-2.294329881668091
1533.6,0.017920000478625298,-2.1202199459075928
1533.7,0.019190000370144844,-2.0745298862457275
1533.8,0.01827000081539154,-2.3864099979400635
1533.9,0.02638999931514263,-1.9771300554275513
1534.0,0.020069999620318413,-0.26510000228881836
1534.1,0.016300000250339508,0.25297999382019043
1534.2,0.01882999949157238,0.20821000635623932
1534.3,0.02166000008583069,1.9927200078964233
1534.4,0.02143999934196472,1.3979099988937378
1534.5,0.033319998532533646,0.2021699994802475
1534.6,0.030910000205039978,-6.621880054473877
1534.7,0.03172999992966652,-13.441510200500488
1534.8,0.036309998482465744,-6.3384199142456055
1534.9,0.03302999958395958,1.965399980545044
1535.0,0.034219998866319656,-0.10442999750375748
1535.1,0.031690001487731934,-0.945360004901886
1535.2,0.03215999901294708,1.6594599485397339
1535.3,0.03579000011086464,-6.248459815979004
1535.4,0.02339000068604946,-22.43671989440918
1535.5,0.03235999867320061,-22.233509063720703
1535.6,0.028540000319480896,-28.049909591674805
1535.7,0.027389999479055405,-24.15765953063965
1535.8,0.02304000034928322,-0.0005099999834783375
1535.9,0.024250000715255737,-9.153329849243164
1536.0,0.015589999966323376,-35.70198059082031
1536.1,0.013120000250637531,-53.364559173583984
1536.2,0.01396000012755394,-44.59894943237305
1536.3,0.006909999996423721,-20.938440322875977
1536.4,0.007280000019818544,0.004000000189989805
1536.5,0.00418000016361475,-8.953749656677246
1536.6,0.009060000069439411,-27.260499954223633
1536.7,0.012210000306367874,-1.4925700426101685
1536.8,0.0101500004529953,32.70878982543945
1536.9,0.01408000010997057,27.695810317993164
1537.0,0.009560000151395798,32.29386901855469
1537.1,0.016419999301433563,55.62092971801758
1537.2,0.008449999615550041,57.031620025634766
1537.3,0.010780000127851963,56.302608489990234
1537.4,0.0022100000642240047,48.392539978027344
1537.5,-0.0009800000116229057,22.01810073852539
1537.6,0.006750000175088644,-0.20568999648094177
1537.7,0.00471000000834465,0.5344399809837341
1537.8,0.009949999861419201,27.49591064453125
1537.9,0.015720000490546227,20.054759979248047
1538.0,0.01665000058710575,-27.6536808013916
1538.1,0.01858999952673912,-21.29315948486328
1538.2,0.015469999983906746,-0.00634999992325902
1538.3,0.01075000036507845,-0.010060000233352184
1538.4,0.008990000002086163,-0.009039999917149544
1538.5,0.0052999998442828655,-0.010169999673962593
1538.6,0.00901000015437603,9.763859748840332
1538.7,0.011640000157058239,41.749141693115234
1538.8,0.01278000045567751,61.42655944824219
1538.9,0.0061599998734891415,58.37847137451172
1539.0,0.011300000362098217,52.46123123168945
1539.1,0.011830000206828117,51.76797103881836
1539.2,0.019750000908970833,50.42485046386719
1539.3,0.013580000028014183,25.467729568481445
1539.4,0.015429999679327011,8.978650093078613
1539.5,0.015209999866783619,11.409049987792969
1539.6,0.02515999972820282,6.753220081329346
1539.7,0.023840000852942467,0.9598900079727173
1539.8,0.02312999963760376,-0.12820999324321747
1539.9,0.0246799997985363,10.554269790649414
1540.0,0.021250000223517418,31.462139129638672
1540.1,0.02452000044286251,20.116670608520508
1540.2,0.024769999086856842,5.020130157470703
1540.3,0.025189999490976334,17.093460083007812
1540.4,0.022910000756382942,42.17913055419922
1540.5,0.017640000209212303,61.427978515625
1540.6,0.012450000271201134,58.24848175048828
1540.7,0.018290000036358833,33.48939895629883
1540.8,0.020390000194311142,33.45164108276367
1540.9,0.01621999964118004,20.555030822753906
1541.0,0.017030000686645508,-11.692620277404785
1541.1,0.0218299999833107,-18.845989227294922
1541.2,0.016429999843239784,9.869640350341797
1541.3,0.01679999940097332,22.371870040893555
1541.4,0.014750000089406967,3.7805099487304688
1541.5,0.011789999902248383,24.748369216918945
1541.6,0.011680000461637974,3.101330041885376
1541.7,0.007309999782592058,13.752260208129883
1541.8,0.011169999837875366,11.789730072021484
1541.9,0.007590000052005053,6.0996198654174805
1542.0,0.0173799991607666,27.902610778808594
1542.1,0.01745999976992607,26.219669342041016
1542.2,0.02556999959051609,2.781980037689209
1542.3,0.02476000040769577,11.85221004486084
1542.4,0.022929999977350235,34.34272003173828
1542.5,0.030579999089241028,37.75613021850586
1542.6,0.018789999186992645,52.16366958618164
1542.7,0.013050000183284283,51.293609619140625
1542.8,0.020519999787211418,31.760690689086914
1542.9,0.0185100007802248,40.1526985168457
1543.0,0.020989999175071716,54.145870208740234
1543.1,0.021849999204277992,34.424720764160156
1543.2,0.013000000268220901,32.037899017333984
1543.3,0.010540000163018703,17.310089111328125
1543.4,0.007600000128149986,1.0594500303268433
1543.5,0.0035500000230968,3.1182498931884766
1543.6,0.010569999925792217,1.2962599992752075
1543.7,0.01018999982625246,-3.015120029449463
1543.8,-9.999999747378752e-06,-0.4448699951171875
1543.9,0.006120000034570694,-0.10068999975919724
1544.0,0.005520000122487545,0.3486799895763397
1544.1,0.008779999800026417,2.6070499420166016
1544.2,0.0077599999494850636,3.4340600967407227
1544.3,0.010470000095665455,4.296579837799072
1544.4,0.012679999694228172,2.404510021209717
1544.5,0.020829999819397926,0.5425199866294861
1544.6,0.02988000027835369,2.420949935913086
1544.7,0.02061999961733818,0.05113999918103218
1544.8,0.016370000317692757,-1.1769100427627563
1544.9,0.01728999987244606,10.612540245056152
1545.0,0.015010000206530094,32.58591079711914
1545.1,0.01575000025331974,30.448450088500977
1545.2,0.024480000138282776,34.681800842285156
1545.3,0.033649999648332596,56.002830505371094
1545.4,0.02442999929189682,41.09735870361328
1545.5,0.025299999862909317,26.413780212402344
1545.6,0.020600000396370888,42.593650817871094
1545.7,0.029419999569654465,57.80704879760742
1545.8,0.027879999950528145,58.89176940917969
1545.9,0.025839999318122864,58.388301849365234
1546.0,0.026979999616742134,59.98265075683594
1546.1,0.025779999792575836,63.73899841308594
1546.2,0.028689999133348465,62.812110900878906
1546.3,0.028179999440908432,60.515560150146484
1546.4,0.018780000507831573,49.909610748291016
1546.5,0.02174999937415123,34.662811279296875
1546.6,0.03613999858498573,33.73503112792969
1546.7,0.029410000890493393,27.413110733032227
1546.8,0.01875999942421913,6.449510097503662
1546.9,0.024380000308156013,11.594799995422363
1547.0,0.011610000394284725,39.06882095336914
1547.1,0.014340000227093697,58.140628814697266
1547.2,0.016249999403953552,49.352439880371094
1547.3,0.014229999855160713,22.51297950744629
1547.4,0.016519999131560326,8.35692024230957
1547.5,0.01775999926030636,37.96641159057617
1547.6,0.014499999582767487,55.35279846191406
1547.7,0.017170000821352005,38.36695098876953
1547.8,0.014580000191926956,13.882840156555176
1547.9,0.013249999843537807,9.762680053710938
1548.0,0.011189999990165234,26.389490127563477
1548.1,0.01205000001937151,12.155719757080078
1548.2,0.019689999520778656,-29.990219116210938
1548.3,0.01018999982625246,-17.28260040283203
1548.4,0.0101500004529953,3.976480007171631
1548.5,0.006440000142902136,13.32073974609375
1548.6,0.003370000049471855,15.181320190429688
1548.7,0.0062500000931322575,-11.943470001220703
1548.8,0.014349999837577343,-19.487760543823242
1548.9,0.010379999876022339,-1.3413000106811523
1549.0,0.009890000335872173,12.170769691467285
1549.1,0.00925000011920929,30.775529861450195
1549.2,0.007430000230669975,12.640279769897461
1549.3,0.00901000015437603,-4.046909809112549
1549.4,0.0015699999639764428,-1.3130199909210205
1549.5,0.004769999999552965,7.104229927062988
1549.6,0.0040799998678267,5.879769802093506
1549.7,0.0013899999903514981,-8.517720222473145
1549.8,0.0008399999933317304,11.142419815063477
1549.9,-0.005960000213235617,-1.3669899702072144
1550.0,0.006750000175088644,-43.84825897216797
